time,bid_price,ask_price,bid_size,ask_size,seq_num
2021-08-03 01:54:35.133104 UTC,229.27,229.38,1000,2000,1627942268920659637
2021-08-03 01:54:35.133123 UTC,229.35,229.38,1000,2000,1627942268920659638
2021-08-03 01:54:43.13065 UTC,229.27,229.38,1000,2000,1627942268920659643
2021-08-03 01:54:43.130667 UTC,229.34,229.38,1000,2000,1627942268920659644
2021-08-03 01:54:43.13097 UTC,229.35,229.38,1000,2000,1627942268920659646
2021-08-03 01:54:43.130954 UTC,229.34,229.38,1000,2000,1627942268920659645
2021-08-03 01:54:48.110962 UTC,229.27,229.38,1000,2000,1627942268920659653
2021-08-03 01:54:48.110978 UTC,229.33,229.38,1000,2000,1627942268920659654
2021-08-03 01:55:28.324434 UTC,229.27,229.38,1000,2000,1627942268920659669
2021-08-03 01:55:28.324453 UTC,229.34,229.38,1000,2000,1627942268920659670
2021-08-03 01:55:39.286008 UTC,229.27,229.38,1000,2000,1627942268920659671
2021-08-03 01:55:39.286009 UTC,229.33,229.38,1000,2000,1627942268920659672
2021-08-03 01:55:39.287401 UTC,229.27,229.38,1000,2000,1627942268920659674
2021-08-03 01:55:39.287437 UTC,229.34,229.38,1000,2000,1627942268920659675
2021-08-03 01:55:50.48371 UTC,229.27,229.38,1000,2000,1627942268920659679
2021-08-03 01:55:50.483728 UTC,229.35,229.38,1000,2000,1627942268920659680
2021-08-03 01:55:53.609292 UTC,229.27,229.38,1000,2000,1627942268920659683
2021-08-03 01:55:53.609331 UTC,229.34,229.38,1000,2000,1627942268920659684
2021-08-03 01:56:06.719967 UTC,229.27,229.38,1000,2000,1627942268920659687
2021-08-03 01:56:06.719986 UTC,229.35,229.38,1000,2000,1627942268920659688
2021-08-03 01:56:23.999546 UTC,229.27,229.38,1000,2000,1627942268920659691
2021-08-03 01:56:23.999583 UTC,229.34,229.38,1000,2000,1627942268920659692
2021-08-03 01:56:53.213038 UTC,229.27,229.38,1000,2000,1627942268920659693
2021-08-03 01:56:53.213061 UTC,229.35,229.38,1000,2000,1627942268920659694
2021-08-03 01:56:57.249818 UTC,229.36,229.38,1000,2000,1627942268920659702
2021-08-03 01:56:57.249799 UTC,229.35,229.38,1000,2000,1627942268920659701
2021-08-03 01:56:59.630379 UTC,229.27,229.38,1000,2000,1627942268920659705
2021-08-03 01:56:59.630397 UTC,229.34,229.38,1000,2000,1627942268920659706
2021-08-03 01:57:11.530768 UTC,229.27,229.38,1000,2000,1627942268920659709
2021-08-03 01:57:11.530811 UTC,229.35,229.38,1000,2000,1627942268920659710
2021-08-03 01:57:13.138167 UTC,229.27,229.38,1000,2000,1627942268920659717
2021-08-03 01:57:13.138191 UTC,229.34,229.38,1000,2000,1627942268920659718
2021-08-03 01:57:24.935055 UTC,229.27,229.38,1000,2000,1627942268920659721
2021-08-03 01:57:24.935104 UTC,229.35,229.38,1000,2000,1627942268920659722
2021-08-03 01:57:44.741271 UTC,229.27,229.38,1000,2000,1627942268920659727
2021-08-03 01:57:44.741315 UTC,229.36,229.38,1000,2000,1627942268920659728
2021-08-03 01:57:46.296759 UTC,229.27,229.38,1000,2000,1627942268920659733
2021-08-03 01:57:46.296783 UTC,229.37,229.38,1000,2000,1627942268920659734
2021-08-03 01:57:46.3097 UTC,229.27,229.38,1000,2000,1627942268920659735
2021-08-03 01:57:46.309722 UTC,229.36,229.38,1000,2000,1627942268920659736
2021-08-03 01:57:47.545699 UTC,229.27,229.38,1000,2000,1627942268920659737
2021-08-03 01:57:47.545737 UTC,229.29,229.38,1000,2000,1627942268920659738
2021-08-03 01:57:47.546186 UTC,229.27,229.38,1000,2000,1627942268920659742
2021-08-03 01:57:47.546205 UTC,229.28,229.38,1000,2000,1627942268920659743
2021-08-03 01:57:47.550518 UTC,229.27,229.38,1000,2000,1627942268920659744
2021-08-03 01:57:47.550538 UTC,229.29,229.38,1000,2000,1627942268920659745
2021-08-03 01:57:47.551009 UTC,229.27,229.38,1000,2000,1627942268920659748
2021-08-03 01:57:47.551033 UTC,229.3,229.38,1000,2000,1627942268920659749
2021-08-03 01:57:47.552402 UTC,229.27,229.38,1000,2000,1627942268920659752
2021-08-03 01:57:47.552425 UTC,229.29,229.38,1000,2000,1627942268920659753
2021-08-03 01:57:47.552715 UTC,229.3,229.38,1000,2000,1627942268920659755
2021-08-03 01:57:47.552695 UTC,229.29,229.38,1000,2000,1627942268920659754
2021-08-03 01:57:47.684826 UTC,229.36,229.38,1000,2000,1627942268920659775
2021-08-03 01:57:47.825998 UTC,229.29,229.38,1000,2000,1627942268920659782
2021-08-03 01:57:47.826029 UTC,229.35,229.38,1000,2000,1627942268920659783
2021-08-03 01:57:48.459842 UTC,229.29,229.38,1000,2000,1627942268920659789
2021-08-03 01:57:48.459861 UTC,229.34,229.38,1000,2000,1627942268920659790
2021-08-03 01:58:02.274963 UTC,229.29,229.38,1000,2000,1627942268920659809
2021-08-03 01:58:02.274982 UTC,229.35,229.38,1000,2000,1627942268920659810
2021-08-03 01:58:02.306314 UTC,229.29,229.38,1000,2000,1627942268920659813
2021-08-03 01:58:02.306332 UTC,229.34,229.38,1000,2000,1627942268920659814
2021-08-03 01:58:02.618869 UTC,229.29,229.38,1000,2000,1627942268920659823
2021-08-03 01:58:02.61887 UTC,229.36,229.38,1000,2000,1627942268920659824
2021-08-03 01:58:03.093854 UTC,229.29,229.38,1000,2000,1627942268920659825
2021-08-03 01:58:03.093872 UTC,229.35,229.38,1000,2000,1627942268920659826
2021-08-03 01:58:03.094159 UTC,229.29,229.38,1000,2000,1627942268920659827
2021-08-03 01:58:03.094176 UTC,229.36,229.38,1000,2000,1627942268920659828
2021-08-03 01:58:07.93329 UTC,229.29,229.38,1000,2000,1627942268920659833
2021-08-03 01:58:07.933307 UTC,229.37,229.38,1000,2000,1627942268920659834
2021-08-03 01:58:19.264922 UTC,229.29,229.38,1000,2000,1627942268920659841
2021-08-03 01:58:19.264958 UTC,229.36,229.38,1000,2000,1627942268920659842
2021-08-03 01:58:19.265213 UTC,229.29,229.38,1000,2000,1627942268920659844
2021-08-03 01:58:19.265232 UTC,229.37,229.38,1000,2000,1627942268920659845
2021-08-03 01:58:47.688963 UTC,229.29,229.38,1000,2000,1627942268920659861
2021-08-03 01:58:47.688991 UTC,229.36,229.38,1000,2000,1627942268920659862
2021-08-03 01:58:47.68929 UTC,229.37,229.38,1000,2000,1627942268920659865
2021-08-03 01:58:47.689272 UTC,229.36,229.38,1000,2000,1627942268920659864
2021-08-03 01:58:52.643207 UTC,229.29,229.38,1000,2000,1627942268920659872
2021-08-03 01:58:52.643228 UTC,229.35,229.38,1000,2000,1627942268920659873
2021-08-03 01:58:54.515167 UTC,229.29,229.38,1000,2000,1627942268920659877
2021-08-03 01:58:54.51519 UTC,229.34,229.38,1000,2000,1627942268920659878
2021-08-03 01:59:12.62712 UTC,229.29,229.38,1000,2000,1627942268920659884
2021-08-03 01:59:12.627145 UTC,229.36,229.38,1000,2000,1627942268920659885
2021-08-03 01:59:38.962539 UTC,229.29,229.38,1000,2000,1627942268920659889
2021-08-03 01:59:38.962556 UTC,229.35,229.38,1000,2000,1627942268920659890
2021-08-03 01:59:39.599902 UTC,229.29,229.38,1000,2000,1627942268920659893
2021-08-03 01:59:39.599921 UTC,229.34,229.38,1000,2000,1627942268920659894
2021-08-03 01:59:48.313525 UTC,229.29,229.38,1000,2000,1627942268920659901
2021-08-03 01:59:48.313546 UTC,229.33,229.38,1000,2000,1627942268920659902
2021-08-03 01:59:55.888134 UTC,229.29,229.38,1000,2000,1627942268920659905
2021-08-03 01:59:55.888153 UTC,229.34,229.38,1000,2000,1627942268920659906
2021-08-03 01:59:56.119867 UTC,229.29,229.38,1000,2000,1627942268920659909
2021-08-03 01:59:56.119885 UTC,229.33,229.38,1000,2000,1627942268920659910
2021-08-03 02:00:02.68649 UTC,229.29,229.38,1000,2000,1627942268920659915
2021-08-03 02:00:02.686509 UTC,229.32,229.38,1000,2000,1627942268920659916
2021-08-03 02:00:02.686791 UTC,229.29,229.38,1000,2000,1627942268920659918
2021-08-03 02:00:02.68681 UTC,229.33,229.38,1000,2000,1627942268920659919
2021-08-03 02:00:02.704573 UTC,229.29,229.38,1000,2000,1627942268920659920
2021-08-03 02:00:02.704592 UTC,229.32,229.38,1000,2000,1627942268920659921
2021-08-03 02:00:05.258816 UTC,229.29,229.38,1000,2000,1627942268920659929
2021-08-03 02:00:05.258835 UTC,229.31,229.38,1000,2000,1627942268920659930
2021-08-03 02:00:07.628705 UTC,229.29,229.38,1000,2000,1627942268920659931
2021-08-03 02:00:07.628727 UTC,229.32,229.38,1000,2000,1627942268920659932
2021-08-03 02:00:14.115282 UTC,229.29,229.38,1000,2000,1627942268920659933
2021-08-03 02:00:14.115322 UTC,229.31,229.38,1000,2000,1627942268920659934
2021-08-03 02:00:14.115612 UTC,229.29,229.38,1000,2000,1627942268920659936
2021-08-03 02:00:14.115631 UTC,229.32,229.38,1000,2000,1627942268920659937
2021-08-03 02:00:14.495103 UTC,229.29,229.38,1000,2000,1627942268920659939
2021-08-03 02:00:14.495121 UTC,229.31,229.38,1000,2000,1627942268920659940
2021-08-03 02:00:14.496757 UTC,229.29,229.38,1000,2000,1627942268920659946
2021-08-03 02:00:14.496804 UTC,229.32,229.38,1000,2000,1627942268920659947
2021-08-03 02:00:16.301253 UTC,229.29,229.38,1000,2000,1627942268920659953
2021-08-03 02:00:16.30127 UTC,229.31,229.38,1000,2000,1627942268920659954
2021-08-03 02:00:17.114753 UTC,229.32,229.38,1000,2000,1627942268920659956
2021-08-03 02:00:17.114728 UTC,229.31,229.38,1000,2000,1627942268920659955
2021-08-03 02:00:20.484739 UTC,229.33,229.38,1000,2000,1627942268920659958
2021-08-03 02:00:20.485992 UTC,229.31,229.38,1000,2000,1627942268920659963
2021-08-03 02:00:20.486011 UTC,229.32,229.38,1000,2000,1627942268920659964
2021-08-03 02:00:24.124478 UTC,229.31,229.38,1000,2000,1627942268920659971
2021-08-03 02:00:33.138211 UTC,229.32,229.38,1000,2000,1627942268920659976
2021-08-03 02:00:33.138178 UTC,229.31,229.38,1000,2000,1627942268920659975
2021-08-03 02:01:11.379675 UTC,229.29,229.38,1000,2000,1627942268920660005
2021-08-03 02:01:11.37969 UTC,229.32,229.38,1000,2000,1627942268920660006
2021-08-03 02:01:17.707382 UTC,229.29,229.38,1000,2000,1627942268920660017
2021-08-03 02:01:17.707401 UTC,229.33,229.38,1000,2000,1627942268920660018
2021-08-03 02:01:19.798302 UTC,229.29,229.38,1000,2000,1627942268920660021
2021-08-03 02:01:19.798322 UTC,229.34,229.38,1000,2000,1627942268920660022
2021-08-03 02:01:19.953527 UTC,229.29,229.38,1000,2000,1627942268920660023
2021-08-03 02:01:19.953567 UTC,229.33,229.38,1000,2000,1627942268920660024
2021-08-03 02:01:20.488824 UTC,229.29,229.38,1000,2000,1627942268920660025
2021-08-03 02:01:20.594134 UTC,229.32,229.38,1000,2000,1627942268920660032
2021-08-03 02:01:21.205911 UTC,229.29,229.38,1000,2000,1627942268920660033
2021-08-03 02:01:21.205931 UTC,229.31,229.38,1000,2000,1627942268920660034
2021-08-03 02:01:23.754222 UTC,229.29,229.38,1000,2000,1627942268920660039
2021-08-03 02:01:23.754238 UTC,229.32,229.38,1000,2000,1627942268920660040
2021-08-03 02:01:23.757643 UTC,229.29,229.38,1000,2000,1627942268920660043
2021-08-03 02:01:23.757663 UTC,229.3,229.38,1000,2000,1627942268920660044
2021-08-03 02:01:23.831342 UTC,229.29,229.38,1000,2000,1627942268920660047
2021-08-03 02:01:23.831358 UTC,229.31,229.38,1000,2000,1627942268920660048
2021-08-03 02:01:24.092314 UTC,229.29,229.38,1000,2000,1627942268920660051
2021-08-03 02:01:24.092333 UTC,229.32,229.38,1000,2000,1627942268920660052
2021-08-03 02:01:24.627996 UTC,229.29,229.38,1000,2000,1627942268920660057
2021-08-03 02:01:24.628017 UTC,229.33,229.38,1000,2000,1627942268920660058
2021-08-03 02:01:30.461898 UTC,229.29,229.38,1000,2000,1627942268920660059
2021-08-03 02:01:30.461914 UTC,229.34,229.38,1000,2000,1627942268920660060
2021-08-03 02:01:32.75066 UTC,229.29,229.38,1000,2000,1627942268920660067
2021-08-03 02:01:32.750679 UTC,229.33,229.38,1000,2000,1627942268920660068
2021-08-03 02:01:33.351797 UTC,229.29,229.38,1000,2000,1627942268920660073
2021-08-03 02:01:33.351817 UTC,229.34,229.38,1000,2000,1627942268920660074
2021-08-03 02:01:44.642014 UTC,229.29,229.38,1000,2000,1627942268920660075
2021-08-03 02:01:44.642035 UTC,229.33,229.38,1000,2000,1627942268920660076
2021-08-03 02:01:49.350554 UTC,229.29,229.38,1000,2000,1627942268920660083
2021-08-03 02:01:49.350573 UTC,229.34,229.38,1000,2000,1627942268920660084
2021-08-03 02:01:49.357665 UTC,229.29,229.38,1000,2000,1627942268920660085
2021-08-03 02:01:49.357685 UTC,229.33,229.38,1000,2000,1627942268920660086
2021-08-03 02:01:52.784392 UTC,229.29,229.38,1000,2000,1627942268920660087
2021-08-03 02:01:52.784413 UTC,229.34,229.38,1000,2000,1627942268920660088
2021-08-03 02:02:24.678081 UTC,229.29,229.38,1000,2000,1627942268920660093
2021-08-03 02:02:24.678102 UTC,229.33,229.38,1000,2000,1627942268920660094
2021-08-03 02:02:31.701762 UTC,229.29,229.38,1000,2000,1627942268920660101
2021-08-03 02:02:31.701782 UTC,229.34,229.38,1000,2000,1627942268920660102
2021-08-03 02:02:44.103446 UTC,229.29,229.38,1000,2000,1627942268920660113
2021-08-03 02:02:44.103465 UTC,229.35,229.38,1000,2000,1627942268920660114
2021-08-03 02:02:50.104211 UTC,229.29,229.38,1000,2000,1627942268920660117
2021-08-03 02:02:50.104229 UTC,229.36,229.38,1000,2000,1627942268920660118
2021-08-03 02:02:54.627458 UTC,229.29,229.38,1000,2000,1627942268920660123
2021-08-03 02:02:54.627491 UTC,229.37,229.38,1000,2000,1627942268920660124
2021-08-03 02:03:03.832368 UTC,229.29,229.38,1000,2000,1627942268920660137
2021-08-03 02:03:03.832369 UTC,229.39,229.38,1000,2000,1627942268920660138
2021-08-03 02:03:03.833634 UTC,229.29,229.38,1000,2000,1627942268920660144
2021-08-03 02:03:03.833656 UTC,229.38,229.4,1000,1600,1627942268920660145
2021-08-03 02:03:03.833977 UTC,229.39,229.4,1000,1600,1627942268920660147
2021-08-03 02:03:06.686741 UTC,229.38,229.4,1000,1600,1627942268920660149
2021-08-03 02:03:14.538511 UTC,229.29,229.4,1000,1600,1627942268920660155
2021-08-03 02:03:14.538531 UTC,229.37,229.4,1000,1600,1627942268920660156
2021-08-03 02:03:14.538787 UTC,229.29,229.4,1000,1600,1627942268920660158
2021-08-03 02:03:14.538806 UTC,229.38,229.4,1000,1600,1627942268920660159
2021-08-03 02:03:27.723683 UTC,229.29,229.4,1000,1600,1627942268920660165
2021-08-03 02:03:27.723704 UTC,229.37,229.4,1000,1600,1627942268920660166
2021-08-03 02:03:32.638165 UTC,229.29,229.4,1000,1600,1627942268920660169
2021-08-03 02:03:46.489017 UTC,229.29,229.4,1000,1465,1627942268920660171
2021-08-03 02:03:32.638185 UTC,229.38,229.4,1000,1465,1627942268920660170
2021-08-03 02:03:46.489364 UTC,229.29,229.4,1000,1465,1627942268920660172
2021-08-03 02:03:46.489384 UTC,229.39,229.4,1000,1465,1627942268920660173
2021-08-03 02:03:47.31655 UTC,229.29,229.4,1000,1465,1627942268920660175
2021-08-03 02:03:47.316551 UTC,229.31,229.4,1000,1465,1627942268920660176
2021-08-03 02:03:47.45183 UTC,229.29,229.4,1000,1465,1627942268920660183
2021-08-03 02:03:47.45188 UTC,229.36,229.4,1000,1465,1627942268920660184
2021-08-03 02:03:47.453247 UTC,229.29,229.4,1000,1465,1627942268920660186
2021-08-03 02:03:47.453263 UTC,229.37,229.4,1000,1465,1627942268920660187
2021-08-03 02:03:48.906367 UTC,229.29,229.4,1000,1465,1627942268920660189
2021-08-03 02:03:48.906393 UTC,229.38,229.4,1000,1465,1627942268920660190
2021-08-03 02:04:00.546791 UTC,229.29,229.4,1000,1465,1627942268920660195
2021-08-03 02:04:00.54681 UTC,229.32,229.4,1000,1465,1627942268920660196
2021-08-03 02:04:00.695244 UTC,229.38,229.4,1000,1465,1627942268920660204
2021-08-03 02:04:00.695227 UTC,229.32,229.4,1000,1465,1627942268920660203
2021-08-03 02:04:08.473984 UTC,229.29,229.4,1000,1465,1627942268920660213
2021-08-03 02:04:08.474004 UTC,229.37,229.4,1000,1465,1627942268920660214
2021-08-03 02:04:09.480994 UTC,229.29,229.4,1000,1465,1627942268920660215
2021-08-03 02:04:09.481015 UTC,229.36,229.4,1000,1465,1627942268920660216
2021-08-03 02:04:13.404902 UTC,229.37,229.4,1000,1465,1627942268920660218
2021-08-03 02:04:20.636032 UTC,229.36,229.4,1000,1465,1627942268920660222
2021-08-03 02:04:20.636051 UTC,229.38,229.4,1000,1465,1627942268920660223
2021-08-03 02:04:28.573 UTC,229.38,229.4,1000,1330,1627942268920660245
2021-08-03 02:04:28.57332 UTC,229.36,229.4,1000,1330,1627942268920660246
2021-08-03 02:04:28.573339 UTC,229.36,229.4,1000,240,1627942268920660247
2021-08-03 02:04:28.873545 UTC,229.39,229.4,1000,240,1627942268920660250
2021-08-03 02:04:37.514321 UTC,229.39,229.4,1000,150,1627942268920660258
2021-08-03 02:04:37.827143 UTC,229.39,229.4,1000,60,1627942268920660261
2021-08-03 02:04:37.827565 UTC,229.4,229.42,940,1000,1627942268920660263
2021-08-03 02:04:39.160793 UTC,229.39,229.42,1000,1000,1627942268920660264
2021-08-03 02:04:39.162174 UTC,229.4,229.42,1000,1000,1627942268920660267
2021-08-03 02:04:39.162155 UTC,229.39,229.42,1000,1000,1627942268920660266
2021-08-03 02:04:39.462232 UTC,229.4,229.42,45,1000,1627942268920660271
2021-08-03 02:04:40.265365 UTC,229.4,229.42,1045,1000,1627942268920660275
2021-08-03 02:04:41.832392 UTC,229.4,229.42,45,1000,1627942268920660278
2021-08-03 02:04:41.83241 UTC,229.41,229.42,1000,1000,1627942268920660279
2021-08-03 02:04:45.9461 UTC,229.4,229.42,300,1000,1627942268920660284
2021-08-03 02:04:45.94612 UTC,229.42,229.43,1000,1000,1627942268920660285
2021-08-03 02:04:52.517648 UTC,229.4,229.43,45,1000,1627942268920660296
2021-08-03 02:04:52.517767 UTC,229.36,229.43,1000,1000,1627942268920660298
2021-08-03 02:04:52.517668 UTC,229.41,229.43,1000,1000,1627942268920660297
